# SPDX-License-Identifier: MIT
# Copyright (C) 2018-present iced project and contributors

# push es
06, Pushw_ES, Legacy, INTEL8086, op0=r r=ss rw=xsp r=es wm=ss:xsp+0xFFFFFFFFFFFFFFFE;UInt16 stack=-2
0F4D 18, Cmovge_r16_rm16, Legacy, CMOV, fr=so op0=cw op1=r cw=bx r=ds r=bx r=si rm=ds:bx+si*1;UInt16
# cmovge ecx,esi
66 0F4D CE, Cmovge_r32_rm32, Legacy, CMOV, fr=so op0=cw op1=r cw=ecx r=esi
# cmovge ebx,[bx+si]
66 0F4D 18, Cmovge_r32_rm32, Legacy, CMOV, fr=so op0=cw op1=r cw=ebx r=ds r=bx r=si rm=ds:bx+si*1;UInt32
# cmovle cx,si
0F4E CE, Cmovle_r16_rm16, Legacy, CMOV, fr=soz op0=cw op1=r cw=cx r=si
# cmovle bx,[bx+si]
0F4E 18, Cmovle_r16_rm16, Legacy, CMOV, fr=soz op0=cw op1=r cw=bx r=ds r=bx r=si rm=ds:bx+si*1;UInt16
# cmovle ecx,esi
66 0F4E CE, Cmovle_r32_rm32, Legacy, CMOV, fr=soz op0=cw op1=r cw=ecx r=esi
# cmovle ebx,[bx+si]
66 0F4E 18, Cmovle_r32_rm32, Legacy, CMOV, fr=soz op0=cw op1=r cw=ebx r=ds r=bx r=si rm=ds:bx+si*1;UInt32
# cmovg cx,si
0F4F CE, Cmovg_r16_rm16, Legacy, CMOV, fr=soz op0=cw op1=r cw=cx r=si
# cmovg bx,[bx+si]
0F4F 18, Cmovg_r16_rm16, Legacy, CMOV, fr=soz op0=cw op1=r cw=bx r=ds r=bx r=si rm=ds:bx+si*1;UInt16
# cmovg ecx,esi
66 0F4F CE, Cmovg_r32_rm32, Legacy, CMOV, fr=soz op0=cw op1=r cw=ecx r=esi
# cmovg ebx,[bx+si]
66 0F4F 18, Cmovg_r32_rm32, Legacy, CMOV, fr=soz op0=cw op1=r cw=ebx r=ds r=bx r=si rm=ds:bx+si*1;UInt32
# vzeroupper
C5F8 77, VEX_Vzeroupper, VEX, AVX, r=xmm0-xmm7 w=vmm0-vmm7
# vzeroall
C5FC 77, VEX_Vzeroall, VEX, AVX, w=vmm0-vmm7
# push fs
0FA0, Pushw_FS, Legacy, INTEL386, op0=r r=ss rw=xsp r=fs wm=ss:xsp+0xFFFFFFFFFFFFFFFE;UInt16 stack=-2
# pushd fs
66 0FA0, Pushd_FS, Legacy, INTEL386, op0=r r=ss rw=xsp r=fs wm=ss:xsp+0xFFFFFFFFFFFFFFFC;UInt32 stack=-4
# pop fs
0FA1, Popw_FS, Legacy, INTEL386, op0=w r=ss rw=xsp w=fs rm=ss:xsp;UInt16 stack=2
# popd fs
66 0FA1, Popd_FS, Legacy, INTEL386, op0=w r=ss rw=xsp w=fs rm=ss:xsp;UInt32 stack=4
# cpuid
0FA2, Cpuid, Legacy, CPUID, r=eax cr=ecx w=eax;ecx;edx;ebx
# push gs
0FA8, Pushw_GS, Legacy, INTEL386, op0=r r=ss rw=xsp r=gs wm=ss:xsp+0xFFFFFFFFFFFFFFFE;UInt16 stack=-2
# pushd gs
66 0FA8, Pushd_GS, Legacy, INTEL386, op0=r r=ss rw=xsp r=gs wm=ss:xsp+0xFFFFFFFFFFFFFFFC;UInt32 stack=-4
# pop gs
0FA9, Popw_GS, Legacy, INTEL386, op0=w r=ss rw=xsp w=gs rm=ss:xsp;UInt16 stack=2
# popd gs
66 0FA9, Popd_GS, Legacy, INTEL386, op0=w r=ss rw=xsp w=gs rm=ss:xsp;UInt32 stack=4
# bswap dx
0FCA, Bswap_r16, Legacy, INTEL486, op0=rw rw=dx
# bswap edx
66 0FCA, Bswap_r32, Legacy, INTEL486, op0=rw rw=edx
# insb
6C, Insb_m8_DX, Legacy, INTEL186, priv fr=d op0=w op1=r r=es rw=di r=dx wm=es:di;UInt8
# insw
6D, Insw_m16_DX, Legacy, INTEL186, priv fr=d op0=w op1=r r=es rw=di r=dx wm=es:di;UInt16
# insd
66 6D, Insd_m32_DX, Legacy, INTEL386, priv fr=d op0=w op1=r r=es rw=di r=dx wm=es:di;UInt32
# outsb
6E, Outsb_DX_m8, Legacy, INTEL186, priv fr=d op0=r op1=r r=dx r=ds rw=si rm=ds:si;UInt8
# outsw
6F, Outsw_DX_m16, Legacy, INTEL186, priv fr=d op0=r op1=r r=dx r=ds rw=si rm=ds:si;UInt16
# outsd
66 6F, Outsd_DX_m32, Legacy, INTEL386, priv fr=d op0=r op1=r r=dx r=ds rw=si rm=ds:si;UInt32
# movsb
A4, Movsb_m8_m8, Legacy, INTEL8086, fr=d op0=w op1=r r=es rw=di r=ds rw=si wm=es:di;UInt8 rm=ds:si;UInt8
# movsw
A5, Movsw_m16_m16, Legacy, INTEL8086, fr=d op0=w op1=r r=es rw=di r=ds rw=si wm=es:di;UInt16 rm=ds:si;UInt16
# movsd
66 A5, Movsd_m32_m32, Legacy, INTEL386, fr=d op0=w op1=r r=es rw=di r=ds rw=si wm=es:di;UInt32 rm=ds:si;UInt32
# cmpsb
A6, Cmpsb_m8_m8, Legacy, INTEL8086, fr=d fw=oszacp op0=r op1=r r=ds rw=si r=es rw=di rm=ds:si;UInt8 rm=es:di;UInt8
# cmpsw
A7, Cmpsw_m16_m16, Legacy, INTEL8086, fr=d fw=oszacp op0=r op1=r r=ds rw=si r=es rw=di rm=ds:si;UInt16 rm=es:di;UInt16
# cmpsd
66 A7, Cmpsd_m32_m32, Legacy, INTEL386, fr=d fw=oszacp op0=r op1=r r=ds rw=si r=es rw=di rm=ds:si;UInt32 rm=es:di;UInt32
# stosb
AA, Stosb_m8_AL, Legacy, INTEL8086, fr=d op0=w op1=r r=es rw=di r=al wm=es:di;UInt8
# stosw
AB, Stosw_m16_AX, Legacy, INTEL8086, fr=d op0=w op1=r r=es rw=di r=ax wm=es:di;UInt16
# stosd
66 AB, Stosd_m32_EAX, Legacy, INTEL386, fr=d op0=w op1=r r=es rw=di r=eax wm=es:di;UInt32
# lodsb
AC, Lodsb_AL_m8, Legacy, INTEL8086, fr=d op0=w op1=r w=al r=ds rw=si rm=ds:si;UInt8
# lodsw
AD, Lodsw_AX_m16, Legacy, INTEL8086, fr=d op0=w op1=r w=ax r=ds rw=si rm=ds:si;UInt16
# lodsd
66 AD, Lodsd_EAX_m32, Legacy, INTEL386, fr=d op0=w op1=r w=eax r=ds rw=si rm=ds:si;UInt32
# scasb
AE, Scasb_AL_m8, Legacy, INTEL8086, fr=d fw=oszacp op0=r op1=r r=al r=es rw=di rm=es:di;UInt8
# scasw
AF, Scasw_AX_m16, Legacy, INTEL8086, fr=d fw=oszacp op0=r op1=r r=ax r=es rw=di rm=es:di;UInt16
# scasd
66 AF, Scasd_EAX_m32, Legacy, INTEL386, fr=d fw=oszacp op0=r op1=r r=eax r=es rw=di rm=es:di;UInt32
# xlatb
D7, Xlat_m8, Legacy, INTEL8086, op0=r rw=al r=ds r=bx rm=ds:bx+al;UInt8
# vmovups xmm1,xmm5
C5F8 10 CD, VEX_Vmovups_xmm_xmmm128, VEX, AVX, op0=w op1=r w=vmm1 r=xmm5
# vmovups xmm2,xmm3
62 F17C08 10 D3, EVEX_Vmovups_xmm_k1z_xmmm128, EVEX, AVX512VL;AVX512F, op0=w op1=r w=vmm2 r=xmm3
# repne insb
F2 6C, Insb_m8_DX, Legacy, INTEL186, priv fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=dx cwm=es:di;Unknown
# repne insw
F2 6D, Insw_m16_DX, Legacy, INTEL186, priv fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=dx cwm=es:di;Unknown
# repne insd
F2 66 6D, Insd_m32_DX, Legacy, INTEL386, priv fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=dx cwm=es:di;Unknown
# repne outsb
F2 6E, Outsb_DX_m8, Legacy, INTEL186, priv fr=d op0=cr op1=cr rcw=cx cr=dx cr=ds cr=si cw=si crm=ds:si;Unknown
# repne outsw
F2 6F, Outsw_DX_m16, Legacy, INTEL186, priv fr=d op0=cr op1=cr rcw=cx cr=dx cr=ds cr=si cw=si crm=ds:si;Unknown
# repne outsd
F2 66 6F, Outsd_DX_m32, Legacy, INTEL386, priv fr=d op0=cr op1=cr rcw=cx cr=dx cr=ds cr=si cw=si crm=ds:si;Unknown
# repne movsb
F2 A4, Movsb_m8_m8, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ds cr=si cw=si cwm=es:di;Unknown crm=ds:si;Unknown
# repne movsw
F2 A5, Movsw_m16_m16, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ds cr=si cw=si cwm=es:di;Unknown crm=ds:si;Unknown
# repne movsd
F2 66 A5, Movsd_m32_m32, Legacy, INTEL386, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ds cr=si cw=si cwm=es:di;Unknown crm=ds:si;Unknown
# repne cmpsb
F2 A6, Cmpsb_m8_m8, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr rcw=cx cr=ds cr=si cw=si cr=es cr=di cw=di crm=ds:si;Unknown crm=es:di;Unknown
# repne cmpsw
F2 A7, Cmpsw_m16_m16, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr rcw=cx cr=ds cr=si cw=si cr=es cr=di cw=di crm=ds:si;Unknown crm=es:di;Unknown
# repne cmpsd
F2 66 A7, Cmpsd_m32_m32, Legacy, INTEL386, fr=d fw=oszacp op0=cr op1=cr rcw=cx cr=ds cr=si cw=si cr=es cr=di cw=di crm=ds:si;Unknown crm=es:di;Unknown
# repne stosb
F2 AA, Stosb_m8_AL, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=al cwm=es:di;Unknown
# repne stosw
F2 AB, Stosw_m16_AX, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ax cwm=es:di;Unknown
# repne stosd
F2 66 AB, Stosd_m32_EAX, Legacy, INTEL386, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=eax cwm=es:di;Unknown
# repne lodsb
F2 AC, Lodsb_AL_m8, Legacy, INTEL8086, fr=d op0=cw op1=cr cw=al rcw=cx cr=ds cr=si cw=si crm=ds:si;Unknown
# repne lodsw
F2 AD, Lodsw_AX_m16, Legacy, INTEL8086, fr=d op0=cw op1=cr cw=ax rcw=cx cr=ds cr=si cw=si crm=ds:si;Unknown
# repne lodsd
F2 66 AD, Lodsd_EAX_m32, Legacy, INTEL386, fr=d op0=cw op1=cr cw=eax rcw=cx cr=ds cr=si cw=si crm=ds:si;Unknown
# repne scasb
F2 AE, Scasb_AL_m8, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr cr=al rcw=cx cr=es cr=di cw=di crm=es:di;Unknown
# repne scasw
F2 AF, Scasw_AX_m16, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr cr=ax rcw=cx cr=es cr=di cw=di crm=es:di;Unknown
# repne scasd
F2 66 AF, Scasd_EAX_m32, Legacy, INTEL386, fr=d fw=oszacp op0=cr op1=cr cr=eax rcw=cx cr=es cr=di cw=di crm=es:di;Unknown
# rep insb
F3 6C, Insb_m8_DX, Legacy, INTEL186, priv fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=dx cwm=es:di;Unknown
# rep insw
F3 6D, Insw_m16_DX, Legacy, INTEL186, priv fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=dx cwm=es:di;Unknown
# rep insd
F3 66 6D, Insd_m32_DX, Legacy, INTEL386, priv fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=dx cwm=es:di;Unknown
# rep outsb
F3 6E, Outsb_DX_m8, Legacy, INTEL186, priv fr=d op0=cr op1=cr rcw=cx cr=dx cr=ds cr=si cw=si crm=ds:si;Unknown
# rep outsw
F3 6F, Outsw_DX_m16, Legacy, INTEL186, priv fr=d op0=cr op1=cr rcw=cx cr=dx cr=ds cr=si cw=si crm=ds:si;Unknown
# rep outsd
F3 66 6F, Outsd_DX_m32, Legacy, INTEL386, priv fr=d op0=cr op1=cr rcw=cx cr=dx cr=ds cr=si cw=si crm=ds:si;Unknown
# rep movsb
F3 A4, Movsb_m8_m8, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ds cr=si cw=si cwm=es:di;Unknown crm=ds:si;Unknown
# rep movsw
F3 A5, Movsw_m16_m16, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ds cr=si cw=si cwm=es:di;Unknown crm=ds:si;Unknown
# rep movsd
F3 66 A5, Movsd_m32_m32, Legacy, INTEL386, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ds cr=si cw=si cwm=es:di;Unknown crm=ds:si;Unknown
# repe cmpsb
F3 A6, Cmpsb_m8_m8, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr rcw=cx cr=ds cr=si cw=si cr=es cr=di cw=di crm=ds:si;Unknown crm=es:di;Unknown
# repe cmpsw
F3 A7, Cmpsw_m16_m16, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr rcw=cx cr=ds cr=si cw=si cr=es cr=di cw=di crm=ds:si;Unknown crm=es:di;Unknown
# repe cmpsd
F3 66 A7, Cmpsd_m32_m32, Legacy, INTEL386, fr=d fw=oszacp op0=cr op1=cr rcw=cx cr=ds cr=si cw=si cr=es cr=di cw=di crm=ds:si;Unknown crm=es:di;Unknown
# rep stosb
F3 AA, Stosb_m8_AL, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=al cwm=es:di;Unknown
# rep stosw
F3 AB, Stosw_m16_AX, Legacy, INTEL8086, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=ax cwm=es:di;Unknown
# rep stosd
F3 66 AB, Stosd_m32_EAX, Legacy, INTEL386, fr=d op0=cw op1=cr rcw=cx cr=es cr=di cw=di cr=eax cwm=es:di;Unknown
# rep lodsb
F3 AC, Lodsb_AL_m8, Legacy, INTEL8086, fr=d op0=cw op1=cr cw=al rcw=cx cr=ds cr=si cw=si crm=ds:si;Unknown
# rep lodsw
F3 AD, Lodsw_AX_m16, Legacy, INTEL8086, fr=d op0=cw op1=cr cw=ax rcw=cx cr=ds cr=si cw=si crm=ds:si;Unknown
# rep lodsd
F3 66 AD, Lodsd_EAX_m32, Legacy, INTEL386, fr=d op0=cw op1=cr cw=eax rcw=cx cr=ds cr=si cw=si crm=ds:si;Unknown
# repe scasb
F3 AE, Scasb_AL_m8, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr cr=al rcw=cx cr=es cr=di cw=di crm=es:di;Unknown
# repe scasw
F3 AF, Scasw_AX_m16, Legacy, INTEL8086, fr=d fw=oszacp op0=cr op1=cr cr=ax rcw=cx cr=es cr=di cw=di crm=es:di;Unknown
# repe scasd
F3 66 AF, Scasd_EAX_m32, Legacy, INTEL386, fr=d fw=oszacp op0=cr op1=cr cr=eax rcw=cx cr=es cr=di cw=di crm=es:di;Unknown
# push word ptr [esp+10h]
67 FF 74 24 10, Push_rm16, Legacy, INTEL8086, op0=r r=ss rw=xsp r=esp rm=ss:esp+0x10;UInt16 wm=ss:xsp+0xFFFFFFFFFFFFFFFE;UInt16 stack=-2
# push dword ptr [esp+10h]
66 67 FF 74 24 10, Push_rm32, Legacy, INTEL386, op0=r r=ss rw=xsp r=esp rm=ss:esp+0x10;UInt32 wm=ss:xsp+0xFFFFFFFFFFFFFFFC;UInt32 stack=-4
# pop word ptr [esp+10h]
67 8F 44 24 10, Pop_rm16, Legacy, INTEL8086, op0=w r=ss rw=xsp r=esp wm=ss:esp+0x12;UInt16 rm=ss:xsp;UInt16 stack=2
# pop dword ptr [esp+10h]
66 67 8F 44 24 10, Pop_rm32, Legacy, INTEL386, op0=w r=ss rw=xsp r=esp wm=ss:esp+0x14;UInt32 rm=ss:xsp;UInt32 stack=4
# vmrun ax
0F01 D8, Vmrunw, Legacy, SVM, fr=acopszidA priv save-restore flow=Call r=ax
# vmrun eax
67 0F01 D8, Vmrund, Legacy, SVM, fr=acopszidA priv save-restore flow=Call r=eax
# vmmcall
0F01 D9, Vmmcall, Legacy, SVM, flow=Call
# vmload ax
0F01 DA, Vmloadw, Legacy, SVM, priv r=ax w=fs;gs
# vmload eax
67 0F01 DA, Vmloadd, Legacy, SVM, priv r=eax w=fs;gs
# vmsave ax
0F01 DB, Vmsavew, Legacy, SVM, priv r=ax r=fs;gs
# vmsave eax
67 0F01 DB, Vmsaved, Legacy, SVM, priv r=eax r=fs;gs
# skinit eax
0F01 DE, Skinit, Legacy, SKINIT_or_SVM, fc=acopszidA priv flow=Return w=cr0;cr2-cr4 w=dr0-dr3;dr6;dr7 w=es-gs r=eax w=eax-edi
# invlpga ax,ecx
0F01 DF, Invlpgaw, Legacy, SVM, priv r=ax;ecx
# invlpga eax,ecx
67 0F01 DF, Invlpgad, Legacy, SVM, priv r=eax;ecx
# monitorx ax,ecx,edx
0F01 FA, Monitorxw, Legacy, MONITORX, r=ds;ax;ecx;edx
# monitorx eax,ecx,edx
67 0F01 FA, Monitorxd, Legacy, MONITORX, r=ds;eax;ecx;edx
# mwaitx ax,ecx,ebx
0F01 FB, Mwaitx, Legacy, MONITORX, r=eax;ecx cr=ebx
# clzero
0F01 FC, Clzerow, Legacy, CLZERO, r=ax;ds
# clzero
67 0F01 FC, Clzerod, Legacy, CLZERO, r=eax;ds
# rdpru
0F01 FD, Rdpru, Legacy, RDPRU, fw=c fc=aopsz r=ecx w=eax;edx
# add es:[bx+si],bh
26 00 38, Add_rm8_r8, Legacy, INTEL8086, fw=oszacp op0=rw op1=r r=es r=bx;si r=bh rwm=es:bx+si;UInt8
# add cs:[bx+si],bh
2E 00 38, Add_rm8_r8, Legacy, INTEL8086, fw=oszacp op0=rw op1=r r=cs r=bx;si r=bh rwm=cs:bx+si;UInt8
# add ss:[bx+si],bh
36 00 38, Add_rm8_r8, Legacy, INTEL8086, fw=oszacp op0=rw op1=r r=ss r=bx;si r=bh rwm=ss:bx+si;UInt8
# add ds:[bx+si],bh
3E 00 38, Add_rm8_r8, Legacy, INTEL8086, fw=oszacp op0=rw op1=r r=ds r=bx;si r=bh rwm=ds:bx+si;UInt8
# add fs:[bx+si],bh
64 00 38, Add_rm8_r8, Legacy, INTEL8086, fw=oszacp op0=rw op1=r r=fs r=bx;si r=bh rwm=fs:bx+si;UInt8
# add gs:[bx+si],bh
65 00 38, Add_rm8_r8, Legacy, INTEL8086, fw=oszacp op0=rw op1=r r=gs r=bx;si r=bh rwm=gs:bx+si;UInt8
# fnstenv [bx+si]
D9 30, Fnstenv_m14byte, Legacy, FPU, fr=0123 fu=0123 op0=w r=ds r=bx r=si wm=ds:bx+si;FpuEnv14
# fnstenv fpuenv28 ptr [bx+si]
66 D9 30, Fnstenv_m28byte, Legacy, FPU387, fr=0123 fu=0123 op0=w r=ds r=bx r=si wm=ds:bx+si;FpuEnv28
# fnsave [bx+si]
DD 30, Fnsave_m94byte, Legacy, FPU, fpu-writes-top fr=0123 fc=0123 op0=w r=ds r=bx r=si r=st0-st7;mm0-mm7 wm=ds:bx+si;FpuState94
# fnsave fpustate108 ptr [bx+si]
66 DD 30, Fnsave_m108byte, Legacy, FPU387, fpu-writes-top fr=0123 fc=0123 op0=w r=ds r=bx r=si r=st0-st7;mm0-mm7 wm=ds:bx+si;FpuState108
# fstenv [bx+si]
9B D9 30, Fstenv_m14byte, Legacy, FPU, fr=0123 fu=0123 op0=w r=ds r=bx r=si wm=ds:bx+si;FpuEnv14 special
# fstenv fpuenv28 ptr [bx+si]
9B 66 D9 30, Fstenv_m28byte, Legacy, FPU387, fr=0123 fu=0123 op0=w r=ds r=bx r=si wm=ds:bx+si;FpuEnv28 special
# fsave [bx+si]
9B DD 30, Fsave_m94byte, Legacy, FPU, fpu-writes-top fr=0123 fc=0123 op0=w r=ds r=bx r=si r=st0-st7;mm0-mm7 wm=ds:bx+si;FpuState94 special
# fsave fpustate108 ptr [bx+si]
9B 66 DD 30, Fsave_m108byte, Legacy, FPU387, fpu-writes-top fr=0123 fc=0123 op0=w r=ds r=bx r=si r=st0-st7;mm0-mm7 wm=ds:bx+si;FpuState108 special
# umonitor bp
F3 0FAE F5, Umonitor_r16, Legacy, WAITPKG, op0=r r=ds;bp rm=ds:bp;UInt8
# umonitor ebp
67 F3 0FAE F5, Umonitor_r32, Legacy, WAITPKG, op0=r r=ds;ebp rm=ds:ebp;UInt8
# fs umonitor bp
64 F3 0FAE F5, Umonitor_r16, Legacy, WAITPKG, op0=r r=fs;bp rm=fs:bp;UInt8
# fs umonitor ebp
64 67 F3 0FAE F5, Umonitor_r32, Legacy, WAITPKG, op0=r r=fs;ebp rm=fs:ebp;UInt8
# movdir64b bx,[bx+si]
66 0F38F8 18, Movdir64b_r16_m512, Legacy, MOVDIR64B, op0=r op1=r r=bx r=ds r=es;bx r=si rm=ds:bx+si;UInt512 wm=es:bx;UInt512
# movdir64b ebx,[eax]
67 66 0F38F8 18, Movdir64b_r32_m512, Legacy, MOVDIR64B, op0=r op1=r r=es;ebx r=ds r=eax rm=ds:eax;UInt512 wm=es:ebx;UInt512
# enqcmds bx,[bx+si]
F3 0F38F8 18, Enqcmds_r16_m512, Legacy, ENQCMD, priv fw=z fc=acops op0=r op1=r r=bx r=ds r=es;bx r=si rm=ds:bx+si;UInt512 wm=es:bx;UInt512
# enqcmds ebx,[eax]
67 F3 0F38F8 18, Enqcmds_r32_m512, Legacy, ENQCMD, priv fw=z fc=acops op0=r op1=r r=es;ebx r=ds r=eax rm=ds:eax;UInt512 wm=es:ebx;UInt512
# enqcmd bx,[bx+si]
F2 0F38F8 18, Enqcmd_r16_m512, Legacy, ENQCMD, fw=z fc=acops op0=r op1=r r=bx r=ds r=es;bx r=si rm=ds:bx+si;UInt512 wm=es:bx;UInt512
# enqcmd ebx,[eax]
67 F2 0F38F8 18, Enqcmd_r32_m512, Legacy, ENQCMD, fw=z fc=acops op0=r op1=r r=es;ebx r=ds r=eax rm=ds:eax;UInt512 wm=es:ebx;UInt512
# fs monitor ax,ecx,edx
64 0F01 C8, Monitorw, Legacy, MONITOR, r=fs;ax;ecx;edx
# fs monitor eax,ecx,edx
64 67 0F01 C8, Monitord, Legacy, MONITOR, r=fs;eax;ecx;edx
# fs monitorx ax,ecx,edx
64 0F01 FA, Monitorxw, Legacy, MONITORX, r=fs;ax;ecx;edx
# fs monitorx eax,ecx,edx
64 67 0F01 FA, Monitorxd, Legacy, MONITORX, r=fs;eax;ecx;edx
# fs clzero
64 0F01 FC, Clzerow, Legacy, CLZERO, r=ax;fs
# fs clzero
64 67 0F01 FC, Clzerod, Legacy, CLZERO, r=eax;fs
# rep montmul
F3 0FA6 C0, Montmul_16, Legacy, PADLOCK_PMM, crm=es:si;Unknown cr=es;si cw=edx r=ecx cr=eax cw=eax;ecx decopt=NoInvalidCheck
# rep montmul
67 F3 0FA6 C0, Montmul_32, Legacy, PADLOCK_PMM, crm=es:esi;Unknown cr=es;esi cw=edx r=ecx cr=eax cw=eax;ecx
# rep xsha1
F3 0FA6 C8, Xsha1_16, Legacy, PADLOCK_PHE, crm=es:di;Unknown cwm=es:di;Unknown crm=es:si;Unknown cr=es cr=si;di cw=si rcw=ax;cx
# rep xsha1
67 F3 0FA6 C8, Xsha1_32, Legacy, PADLOCK_PHE, crm=es:edi;Unknown cwm=es:edi;Unknown crm=es:esi;Unknown cr=es cr=esi;edi cw=esi rcw=eax;ecx
# rep xsha256
F3 0FA6 D0, Xsha256_16, Legacy, PADLOCK_PHE, crm=es:di;Unknown cwm=es:di;Unknown crm=es:si;Unknown cr=es cr=si;di cw=si rcw=ax;cx
# rep xsha256
67 F3 0FA6 D0, Xsha256_32, Legacy, PADLOCK_PHE, crm=es:edi;Unknown cwm=es:edi;Unknown crm=es:esi;Unknown cr=es cr=esi;edi cw=esi rcw=eax;ecx
# rep xstore
F3 0FA7 C0, Xstore_16, Legacy, PADLOCK_RNG, cwm=es:di;Unknown cr=es cr=di cw=di cr=edx cw=eax rcw=cx
# rep xstore
67 F3 0FA7 C0, Xstore_32, Legacy, PADLOCK_RNG, cwm=es:edi;Unknown cr=es cr=edi cw=edi cr=edx cw=eax rcw=ecx
# xstore
0FA7 C0, Xstore_16, Legacy, PADLOCK_RNG, wm=es:di;Unknown r=es rw=di r=edx w=eax
# xstore
67 0FA7 C0, Xstore_32, Legacy, PADLOCK_RNG, wm=es:edi;Unknown r=es rw=edi r=edx w=eax
# rep xcryptecb
F3 0FA7 C8, Xcryptecb_16, Legacy, PADLOCK_ACE, cwm=es:di;Unknown crm=es:dx;Unknown crm=es:bx;Unknown crm=es:si;Unknown cr=es;dx;bx;si;di cw=si;di rcw=cx
# rep xcryptecb
67 F3 0FA7 C8, Xcryptecb_32, Legacy, PADLOCK_ACE, cwm=es:edi;Unknown crm=es:edx;Unknown crm=es:ebx;Unknown crm=es:esi;Unknown cr=es;edx;ebx;esi;edi cw=esi;edi rcw=ecx
# rep xcryptcbc
F3 0FA7 D0, Xcryptcbc_16, Legacy, PADLOCK_ACE, cwm=es:di;Unknown crm=es:ax;Unknown cwm=es:ax;Unknown crm=es:dx;Unknown crm=es:bx;Unknown crm=es:si;Unknown cr=es;ax;dx;bx;si;di cw=si;di rcw=cx
# rep xcryptcbc
67 F3 0FA7 D0, Xcryptcbc_32, Legacy, PADLOCK_ACE, cwm=es:edi;Unknown crm=es:eax;Unknown cwm=es:eax;Unknown crm=es:edx;Unknown crm=es:ebx;Unknown crm=es:esi;Unknown cr=es;eax;edx;ebx;esi;edi cw=esi;edi rcw=ecx
# rep xcryptctr
F3 0FA7 D8, Xcryptctr_16, Legacy, PADLOCK_ACE, cwm=es:di;Unknown crm=es:ax;Unknown cwm=es:ax;Unknown crm=es:dx;Unknown crm=es:bx;Unknown crm=es:si;Unknown cr=es;ax;dx;bx;si;di cw=si;di rcw=cx
# rep xcryptctr
67 F3 0FA7 D8, Xcryptctr_32, Legacy, PADLOCK_ACE, cwm=es:edi;Unknown crm=es:eax;Unknown cwm=es:eax;Unknown crm=es:edx;Unknown crm=es:ebx;Unknown crm=es:esi;Unknown cr=es;eax;edx;ebx;esi;edi cw=esi;edi rcw=ecx
# rep xcryptcfb
F3 0FA7 E0, Xcryptcfb_16, Legacy, PADLOCK_ACE, cwm=es:di;Unknown crm=es:ax;Unknown cwm=es:ax;Unknown crm=es:dx;Unknown crm=es:bx;Unknown crm=es:si;Unknown cr=es;ax;dx;bx;si;di cw=si;di rcw=cx
# rep xcryptcfb
67 F3 0FA7 E0, Xcryptcfb_32, Legacy, PADLOCK_ACE, cwm=es:edi;Unknown crm=es:eax;Unknown cwm=es:eax;Unknown crm=es:edx;Unknown crm=es:ebx;Unknown crm=es:esi;Unknown cr=es;eax;edx;ebx;esi;edi cw=esi;edi rcw=ecx
# rep xcryptofb
F3 0FA7 E8, Xcryptofb_16, Legacy, PADLOCK_ACE, cwm=es:di;Unknown crm=es:ax;Unknown cwm=es:ax;Unknown crm=es:dx;Unknown crm=es:bx;Unknown crm=es:si;Unknown cr=es;ax;dx;bx;si;di cw=si;di rcw=cx
# rep xcryptofb
67 F3 0FA7 E8, Xcryptofb_32, Legacy, PADLOCK_ACE, cwm=es:edi;Unknown crm=es:eax;Unknown cwm=es:eax;Unknown crm=es:edx;Unknown crm=es:ebx;Unknown crm=es:esi;Unknown cr=es;eax;edx;ebx;esi;edi cw=esi;edi rcw=ecx
# maskmovq mm2,mm3
